,edad,trabajo,educacion,deuda,saldo,vivienda,prestamo,duracion,fecha_contacto,campaign,tiempo_transcurrido,contactos_anteriores,target,desconocido,fijo,movil,desconocido,fijo,movil,exito,nuevo_cliente,otro,sin_exito
4335,50,9,0.0,0,-353,1,1,162,1637190000,1,175,2,0,0,0,1,0,0,1,0,0,0,1
4336,54,7,0.0,0,515,0,1,825,1624140000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4337,35,0,1.0,0,5007,1,0,73,1628805600,1,112,2,0,0,0,1,0,0,1,0,0,1,0
4338,42,4,1.0,0,2110,0,1,67,1637190000,1,110,2,0,0,0,1,0,0,1,0,0,0,1
4339,31,1,0.0,0,916,1,1,172,1625954400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4340,58,1,0.0,0,0,0,1,101,1618351200,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
4341,51,10,1.0,0,1594,0,0,197,1612393200,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
4342,39,9,0.0,0,0,1,0,203,1620165600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4343,44,9,2.0,0,7800,1,0,250,1637276400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4344,32,1,0.0,0,298,1,0,142,1622239200,7,-1,0,0,1,0,0,1,0,0,0,1,0,0
4345,38,9,0.0,0,196,0,0,252,1629583200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4346,51,1,2.0,0,1194,1,0,714,1637190000,1,186,3,0,0,0,1,0,0,1,0,0,0,1
4347,46,7,2.0,0,599,0,0,257,1629583200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4348,29,4,1.0,0,-233,1,0,329,1621375200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4349,37,0,1.0,0,2505,0,0,420,1628287200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4350,50,9,0.0,0,-298,1,0,68,1612566000,8,-1,0,0,0,0,1,0,0,1,0,1,0,0
4351,27,7,0.0,0,437,1,1,275,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4352,30,4,1.0,0,8623,0,0,163,1617832800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4353,61,4,1.0,0,5157,0,0,432,1615590000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4354,54,5,1.0,0,0,0,0,618,1620856800,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
4355,42,7,0.0,0,174,1,0,67,1620684000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4356,59,3,2.0,0,153,0,0,133,1625349600,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4357,38,0,0.0,0,271,0,0,60,1617746400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4358,55,4,1.0,0,1402,1,0,66,1637103600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4359,59,5,0.0,0,444,1,0,137,1622930400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4360,59,6,0.0,0,201,0,0,117,1637190000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4361,41,4,1.0,0,107,1,0,122,1626472800,17,-1,0,0,0,0,1,0,0,1,0,1,0,0
4362,35,0,0.0,0,216,1,1,70,1637103600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4363,51,9,0.0,0,2682,0,0,56,1623967200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4364,39,9,0.0,0,391,0,1,962,1627596000,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
4365,35,9,1.0,0,0,1,0,46,1630101600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
4366,24,9,0.0,0,-540,1,0,190,1620338400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4367,27,7,0.0,0,15,1,0,167,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4368,36,4,1.0,0,2944,0,0,882,1629237600,8,-1,0,1,0,0,1,0,0,1,0,1,0,0
4369,19,8,0.0,0,626,0,0,117,1618437600,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
4370,41,0,0.0,0,875,0,1,247,1630015200,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4371,31,9,0.0,0,3701,0,0,709,1629237600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4372,34,9,0.0,0,484,0,0,84,1620511200,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
4373,45,0,0.0,0,236,0,0,703,1629410400,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
4374,44,9,,0,1431,0,0,199,1626386400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4375,30,1,0.0,0,-177,1,0,87,1620943200,1,345,2,0,0,0,1,0,0,1,0,0,1,0
4376,37,0,0.0,0,250,1,0,70,1628546400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4377,32,1,2.0,0,-283,1,0,24,1621288800,2,349,2,0,0,0,1,0,0,1,0,0,1,0
4378,27,0,0.0,0,451,1,0,652,1626386400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
4379,31,4,1.0,0,130,1,0,155,1620165600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4380,39,2,1.0,0,208,1,0,81,1611874800,1,240,2,0,0,0,1,0,0,1,0,0,0,1
4381,40,1,0.0,0,879,1,1,248,1620424800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4382,36,9,0.0,0,318,0,0,924,1628892000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4383,36,0,0.0,0,2030,1,0,24,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4384,40,0,0.0,0,3126,1,0,186,1617055200,2,90,5,0,0,0,1,0,0,1,0,0,0,1
4385,45,11,,0,356,0,0,212,1628632800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4386,46,9,1.0,0,0,0,0,531,1637362800,1,167,1,1,0,0,1,0,0,1,0,0,0,1
4387,30,7,0.0,0,12,0,1,106,1627682400,31,-1,0,0,0,0,1,0,0,1,0,1,0,0
4388,39,1,2.0,0,451,1,0,383,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4389,39,4,1.0,0,1143,1,0,89,1620424800,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4390,36,1,0.0,0,1165,1,0,1001,1620856800,4,-1,0,1,1,0,0,1,0,0,0,1,0,0
4391,39,4,1.0,0,93,1,0,65,1630101600,1,95,5,0,0,0,1,0,0,1,0,0,0,1
4392,47,1,0.0,0,3285,0,0,248,1627682400,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
4393,47,7,0.0,0,1073,0,0,518,1625954400,3,-1,0,0,0,1,0,0,1,0,0,1,0,0
4394,57,1,2.0,0,3495,0,1,362,1637276400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4395,29,9,1.0,0,673,1,0,835,1612825200,3,-1,0,1,0,0,1,0,0,1,0,1,0,0
4396,49,1,0.0,0,402,1,0,571,1621375200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4397,63,5,0.0,0,0,0,0,73,1633557600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
4398,52,4,1.0,0,2901,0,0,223,1637103600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4399,27,0,0.0,0,283,1,0,483,1626559200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4400,31,10,2.0,0,0,1,0,745,1622325600,12,-1,0,1,1,0,0,1,0,0,0,1,0,0
4401,37,4,1.0,0,115,0,0,36,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4402,35,0,0.0,0,507,1,0,560,1626904800,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
4403,44,1,2.0,0,787,1,0,570,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4404,43,7,0.0,0,0,1,0,260,1620943200,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4405,30,0,0.0,0,695,1,0,478,1618264800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4406,62,5,0.0,0,243,0,0,117,1611529200,1,280,1,0,0,0,1,0,0,1,1,0,0,0
4407,36,4,1.0,0,1339,1,0,136,1625954400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4408,41,4,1.0,0,-370,1,0,233,1620424800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4409,28,1,0.0,0,0,1,0,245,1621980000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4410,40,9,0.0,0,93,1,0,134,1620856800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4411,34,7,0.0,0,16,1,0,340,1637362800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4412,31,9,1.0,0,1881,0,0,145,1637276400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4413,33,1,0.0,0,2764,1,0,118,1621548000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4414,45,0,0.0,0,251,1,0,102,1629324000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4415,48,11,,0,1819,0,0,1440,1630533600,1,458,1,1,0,0,1,0,0,1,0,0,0,1
4416,56,4,2.0,0,-155,1,0,282,1637103600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4417,35,9,0.0,0,2201,0,0,350,1618178400,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
4418,30,0,0.0,0,414,0,0,64,1619733600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4419,31,9,1.0,0,0,1,1,164,1620856800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4420,67,9,0.0,0,0,0,0,1152,1628805600,2,188,1,0,0,0,1,0,0,1,1,0,0,0
4421,32,9,0.0,0,0,0,0,750,1611874800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4422,53,6,1.0,0,513,1,0,17,1620165600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4423,38,9,0.0,0,1221,1,1,73,1629237600,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
4424,30,8,,0,988,0,0,167,1614898800,9,-1,0,0,0,0,1,0,0,1,0,1,0,0
4425,40,2,1.0,0,262,1,1,17,1635199200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4426,47,7,0.0,0,137,0,0,112,1623448800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4427,55,6,0.0,0,148,0,0,847,1623880800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4428,50,5,2.0,0,2790,0,0,236,1626818400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4429,33,1,,1,-274,1,1,715,1618610400,2,329,2,1,0,0,1,0,0,1,0,0,0,1
4430,49,0,1.0,0,228,1,0,252,1630620000,2,93,2,1,0,0,1,0,0,1,1,0,0,0
4431,41,4,1.0,0,647,1,0,270,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4432,34,7,0.0,0,703,0,0,282,1618610400,2,150,2,0,0,0,1,0,0,1,0,0,0,1
4433,32,7,1.0,0,1743,1,0,1156,1617228000,1,261,3,0,0,0,1,0,0,1,0,0,1,0
4434,42,7,0.0,0,-246,1,0,149,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4435,31,7,0.0,0,-779,1,0,198,1622152800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4436,44,1,2.0,0,0,0,0,192,1623967200,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
4437,33,1,0.0,0,-84,0,0,506,1625868000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4438,45,7,0.0,0,133,0,0,358,1637449200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4439,28,0,0.0,0,-7,0,1,3183,1624658400,2,-1,0,1,1,0,0,1,0,0,0,1,0,0
4440,45,2,1.0,0,2185,1,0,167,1637276400,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4441,36,4,1.0,0,130,0,0,65,1620079200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4442,26,0,0.0,0,0,1,0,788,1626559200,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4443,38,7,0.0,0,393,0,0,90,1623967200,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4444,40,4,1.0,0,66,0,0,737,1628805600,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
4445,30,1,2.0,0,2929,1,0,432,1637449200,2,184,1,0,0,0,1,0,0,1,0,0,1,0
4446,36,9,1.0,0,743,1,0,517,1622671200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4447,40,1,2.0,0,533,1,0,675,1612479600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4448,31,2,0.0,0,937,1,0,51,1612825200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4449,46,4,1.0,0,-49,1,0,10,1624140000,23,-1,0,0,1,0,0,1,0,0,0,1,0,0
4450,49,1,2.0,0,73,0,1,106,1627423200,11,-1,0,0,0,0,1,0,0,1,0,1,0,0
4451,34,10,1.0,0,822,0,0,11,1627768800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4452,19,8,0.0,0,527,0,0,154,1630706400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4453,46,2,0.0,0,0,0,0,100,1627509600,12,-1,0,0,0,0,1,0,0,1,0,1,0,0
4454,37,4,1.0,0,7785,1,0,231,1618610400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4455,34,9,1.0,0,2656,1,0,302,1627077600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4456,30,0,0.0,0,239,1,0,115,1620338400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4457,37,1,0.0,0,-175,1,0,638,1611961200,4,266,1,0,0,0,1,0,0,1,0,0,0,1
4458,36,4,1.0,0,-1,0,0,88,1614294000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4459,55,9,,0,574,1,0,243,1611874800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4460,32,1,0.0,0,0,1,1,219,1622152800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4461,30,9,0.0,0,4787,1,0,266,1637190000,1,167,2,0,0,0,1,0,0,1,0,0,0,1
4462,45,1,0.0,0,1778,1,0,48,1622239200,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
4463,38,1,,0,573,1,0,334,1620770400,7,-1,0,0,1,0,0,1,0,0,0,1,0,0
4464,45,2,1.0,0,1678,0,0,133,1623794400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4465,30,1,0.0,0,578,1,1,48,1622757600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4466,43,7,0.0,0,848,0,0,168,1622844000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4467,41,1,0.0,0,563,1,0,142,1618869600,12,348,1,0,0,0,1,0,0,1,0,0,0,1
4468,42,4,0.0,0,1079,0,0,117,1629324000,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4469,49,6,1.0,0,599,0,0,174,1628719200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4470,36,0,0.0,0,421,1,0,246,1618869600,2,334,3,0,0,0,1,0,0,1,0,0,1,0
4471,53,4,1.0,0,37,0,0,51,1630101600,9,-1,0,0,0,0,1,0,0,1,0,1,0,0
4472,59,5,0.0,0,2432,0,0,236,1623362400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4473,44,0,,1,-612,1,0,297,1627682400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4474,45,1,2.0,0,5461,1,0,841,1637362800,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
4475,53,0,0.0,0,1815,0,0,86,1627509600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4476,36,7,0.0,0,52,1,0,351,1630965600,1,95,6,1,0,0,1,0,0,1,1,0,0,0
4477,32,9,,0,102,1,0,12,1621548000,11,-1,0,0,1,0,0,1,0,0,0,1,0,0
4478,35,1,1.0,0,1830,0,0,166,1634162400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4479,54,10,0.0,0,925,0,0,2,1612479600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4480,52,4,1.0,0,1177,1,0,473,1622239200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4481,60,5,0.0,0,3570,0,0,112,1627423200,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
4482,77,5,0.0,0,2123,0,0,141,1612393200,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
4483,44,4,1.0,0,1791,0,0,201,1628719200,1,182,2,1,0,1,0,0,1,0,1,0,0,0
4484,34,4,1.0,0,26575,0,0,245,1620165600,6,168,1,0,0,0,1,0,0,1,0,0,0,1
4485,43,9,0.0,0,473,1,0,148,1612306800,3,211,5,0,0,0,1,0,0,1,0,0,0,1
4486,30,1,0.0,0,537,1,0,661,1626904800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4487,58,1,2.0,0,5431,1,1,327,1621029600,3,374,1,0,0,0,1,0,0,1,0,0,0,1
4488,43,1,2.0,0,34,1,0,543,1620424800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4489,49,4,1.0,0,64,0,0,586,1623362400,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
4490,35,1,2.0,0,77,1,0,282,1621980000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4491,35,0,0.0,0,2830,0,0,22,1624140000,12,-1,0,0,1,0,0,1,0,0,0,1,0,0
4492,46,2,0.0,0,4000,0,0,251,1627596000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4493,45,4,0.0,0,0,1,0,1079,1620252000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4494,60,5,2.0,0,1369,0,1,100,1611788400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4495,35,9,1.0,0,0,1,1,112,1632348000,1,62,6,0,0,0,1,0,0,1,0,0,1,0
4496,54,4,2.0,0,2587,0,0,236,1622584800,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
4497,32,4,1.0,0,191,0,0,141,1625695200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4498,87,5,2.0,0,6746,0,0,749,1634767200,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
4499,29,9,1.0,0,1413,1,0,170,1626472800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4500,39,2,0.0,0,0,0,0,108,1637449200,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
4501,31,10,0.0,0,1144,1,0,65,1620424800,2,367,1,0,0,0,1,0,0,1,0,0,0,1
4502,33,1,0.0,0,706,1,0,329,1617746400,1,322,1,0,0,0,1,0,0,1,0,0,0,1
4503,42,7,0.0,0,1007,0,0,139,1622844000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4504,35,1,0.0,0,341,0,1,348,1612393200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4505,34,1,0.0,0,869,0,0,89,1630360800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4506,59,0,,0,283,0,1,300,1637103600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4507,49,3,2.0,0,278,1,0,112,1626300000,6,-1,0,0,0,1,0,0,1,0,0,1,0,0
4508,56,4,0.0,0,237,1,0,236,1625781600,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
4509,32,9,0.0,0,210,1,0,298,1626386400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4510,31,10,1.0,0,302,0,0,349,1612306800,1,357,3,1,0,0,1,0,0,1,1,0,0,0
4511,33,9,0.0,0,751,1,0,237,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4512,48,9,0.0,0,164,1,0,139,1620770400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4513,31,9,0.0,0,0,0,0,93,1629237600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4514,31,9,0.0,0,0,0,0,102,1629410400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4515,34,7,0.0,0,145,0,1,152,1626904800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4516,42,1,0.0,0,685,1,0,204,1622325600,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
4517,36,4,1.0,0,255,0,0,242,1629842400,6,95,4,1,0,0,1,0,0,1,1,0,0,0
4518,38,9,0.0,0,61,1,0,97,1622152800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4519,32,0,0.0,0,187,0,1,381,1624744800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4520,41,6,1.0,0,0,1,0,395,1619647200,3,426,1,1,0,1,0,0,1,0,0,0,1,0
4521,33,0,0.0,0,1,0,0,119,1611788400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4522,29,3,2.0,0,0,1,0,317,1626300000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4523,57,4,0.0,0,396,0,0,108,1628719200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4524,54,1,2.0,0,714,0,0,225,1620165600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4525,52,7,0.0,0,2072,0,0,224,1625868000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4526,34,4,1.0,0,1778,0,0,358,1635980400,1,162,2,1,0,0,1,0,0,1,0,0,0,1
4527,50,0,0.0,0,706,1,0,1250,1628200800,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
4528,40,9,0.0,0,641,0,0,156,1626386400,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4529,43,10,2.0,0,960,1,1,241,1621029600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4530,59,5,1.0,0,6108,1,0,796,1626472800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4531,53,4,0.0,0,2693,0,0,140,1637449200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4532,35,9,1.0,0,670,1,0,177,1627423200,18,-1,0,0,0,0,1,0,0,1,0,1,0,0
4533,49,0,0.0,1,2405,1,0,216,1626991200,8,-1,0,0,0,0,1,0,0,1,0,1,0,0
4534,32,4,1.0,0,4393,0,0,88,1630015200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4535,28,4,1.0,0,4985,1,0,108,1630101600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4536,56,9,0.0,0,359,1,0,220,1622930400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
4537,27,1,0.0,0,-132,1,0,216,1622757600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4538,29,6,1.0,0,246,0,0,90,1619128800,14,-1,0,0,0,0,1,0,0,1,0,1,0,0
4539,57,4,1.0,0,1832,1,0,131,1635807600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4540,32,0,0.0,0,-32,0,0,320,1611874800,1,185,5,0,0,0,1,0,0,1,0,0,1,0
4541,40,1,2.0,0,397,0,0,163,1623189600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4542,43,2,1.0,0,0,1,0,142,1621980000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
4543,28,1,0.0,0,822,1,0,209,1622930400,18,-1,0,0,1,0,0,1,0,0,0,1,0,0
4544,39,6,2.0,0,2077,1,0,88,1627682400,21,-1,0,0,0,0,1,0,0,1,0,1,0,0
4545,34,4,1.0,0,1703,1,0,153,1626904800,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
4546,58,5,0.0,0,13189,0,1,181,1628200800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4547,58,1,0.0,0,928,0,0,656,1626300000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
4548,54,3,2.0,0,284,0,0,127,1628805600,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
4549,60,5,2.0,0,1720,0,0,115,1628200800,5,-1,0,0,0,1,0,0,1,0,0,1,0,0
4550,53,7,,0,257,1,0,209,1620165600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4551,41,9,0.0,0,767,1,1,204,1620252000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4552,43,11,,0,181,0,0,41,1611788400,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
4553,34,4,0.0,0,243,0,0,417,1611961200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4554,49,1,0.0,0,1946,0,0,486,1626386400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
4555,39,1,2.0,0,481,0,0,197,1620856800,3,357,1,0,0,0,1,0,0,1,0,0,1,0
4556,51,1,0.0,0,1779,1,0,99,1621029600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4557,29,7,0.0,0,-271,1,0,578,1622757600,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
4558,29,7,0.0,0,222,1,0,197,1612306800,1,250,23,0,0,0,1,0,0,1,0,0,0,1
4559,30,7,0.0,0,-172,1,1,282,1618610400,4,329,2,0,0,0,1,0,0,1,0,0,1,0
4560,33,4,0.0,1,879,1,0,245,1620424800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4561,36,7,0.0,0,279,0,0,261,1621116000,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
4562,53,7,0.0,0,-223,0,0,160,1624140000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4563,30,4,1.0,0,0,0,0,152,1625868000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4564,27,7,0.0,0,0,0,0,145,1612566000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4565,39,1,,0,3583,0,0,97,1622844000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4566,56,1,2.0,0,351,1,0,179,1620770400,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
4567,46,7,0.0,0,250,0,0,166,1629237600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
4568,31,9,0.0,0,0,0,0,213,1630188000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4569,35,2,1.0,0,1859,1,0,157,1617746400,1,267,2,0,0,0,1,0,0,1,0,0,0,1
4570,36,1,0.0,0,79,1,0,275,1622152800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
4571,42,9,1.0,0,147,1,0,254,1622671200,21,-1,0,0,1,0,0,1,0,0,0,1,0,0
4572,30,10,1.0,0,4082,0,0,215,1623621600,1,459,17,0,0,1,0,0,1,0,0,0,1,0
4573,44,4,1.0,0,1788,0,0,166,1628114400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4574,48,4,1.0,0,414,0,0,761,1626818400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4575,35,1,0.0,0,855,1,0,549,1620770400,1,300,1,1,0,0,1,0,0,1,1,0,0,0
4576,35,9,0.0,0,289,1,0,80,1628632800,10,-1,0,0,0,0,1,0,0,1,0,1,0,0
4577,44,3,2.0,0,1109,1,1,176,1627509600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
4578,35,4,1.0,0,4,1,0,449,1622325600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
4579,43,4,0.0,0,2968,0,0,30,1624140000,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
4580,26,0,0.0,0,8,0,0,95,1626991200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4581,28,1,2.0,0,565,0,0,189,1625954400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
4582,44,10,0.0,0,3945,0,0,255,1611788400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
4583,54,1,2.0,0,551,1,0,251,1618610400,1,263,2,0,0,0,1,0,0,1,0,0,0,1
4584,56,5,2.0,0,9367,0,0,320,1628805600,2,101,2,1,0,0,1,0,0,1,1,0,0,0
4585,40,1,0.0,0,746,1,1,241,1612220400,1,262,3,0,0,0,1,0,0,1,0,0,1,0
4586,30,1,2.0,0,459,1,0,439,1618610400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
